post_id,row_index,lat,lon,lat_header,lon_header,city,state,country,country_code,display_name
453,13,8.030028,-1.080027,Project main location.lat,Project main location.lon,East Gonja Municipal District,Savannah Region,Ghana,GH,"East Gonja Municipal District, Savannah Region, Ghana"
454,14,37.764799,-122.46299,Project main location.lat,Project main location.lon,San Francisco,California,United States,US,"San Francisco, California, United States"
455,15,15.257243,-86.075514,Project main location.lat,Project main location.lon,,Olancho,Honduras,HN,"Gualaco, Olancho, Honduras"
456,16,26.254049,29.267547,Project main location.lat,Project main location.lon,,New Valley,Egypt,EG,"New Valley, Egypt"
457,17,14.584444,29.491769,Project main location.lat,Project main location.lon,Sowdari سودري,North Kordufan,Sudan,SD,"Sowdari سودري, North Kordufan, Sudan"
458,18,9.600036,7.999972,Project main location.lat,Project main location.lon,Kurmin Musa,Kaduna State,Nigeria,NG,"Kurmin Musa, Kachia, Kaduna State, Nigeria"
459,19,34.053683,-118.242767,Project main location.lat,Project main location.lon,Los Angeles,California,United States,US,"Los Angeles, Los Angeles County, California, United States"
460,20,11.964097,-2.844429,Project main location.lat,Project main location.lon,,,Burkina Faso,BF,"Zamo, Sanguié, Central-West, Burkina Faso"
461,21,2.889443,-73.783892,Project main location.lat,Project main location.lon,Vista Hermosa,Meta,Colombia,CO,"Vista Hermosa, Subregión Ariari, Meta, RAP (Especial) Central, Colombia"
462,22,1.441968,38.431398,Project main location.lat,Project main location.lon,Merti,Isiolo,Kenya,KE,"Merti, Isiolo, Kenya"
463,23,28.108393,84.091714,Project main location.lat,Project main location.lon,Pokhara,Gandaki Province,Nepal,NP,"Pokhara, Kaski, Gandaki Province, Nepal"
464,24,22.351115,78.667743,Project main location.lat,Project main location.lon,Tamia Tahsil,Madhya Pradesh,India,IN,"Tamia Tahsil, Chhindwara, Madhya Pradesh, 480559, India"
465,25,19.432601,-99.133342,Project main location.lat,Project main location.lon,Mexico City,Mexico City,Mexico,MX,"Mexico City, Cuauhtémoc, Mexico City, Mexico"
466,26,1.533355,32.216658,Project main location.lat,Project main location.lon,,Nakasongola,Uganda,UG,"Nakasongola, Central Region, Uganda"
467,27,15.613414,19.015617,Project main location.lat,Project main location.lon,,Borkou,Chad,TD,"Borkou, Chad"
468,28,33.875063,35.843409,Project main location.lat,Project main location.lon,,Beqaa Governorate,Lebanon,LB,"Touayteh, Zahlé District, Beqaa Governorate, Lebanon"
469,29,2.0,16.0,Project main location.lat,Project main location.lon,Mouloundou,East,Cameroon,CM,"Mouloundou, Boumba-et-Ngoko, East, Cameroon"
470,30,39.78373,-100.445882,Project main location.lat,Project main location.lon,Decatur County,Kansas,United States,US,"Decatur County, Kansas, United States"
471,31,30.33084,71.247499,Project main location.lat,Project main location.lon,Kot Addu District,Punjab,Pakistan,PK,"Chowk Sarwar Shaheed Tehsil, Kot Addu District, Dera Ghazi Khan Division, Punjab, 34030, Pakistan"
472,32,30.33084,71.247499,Project main location.lat,Project main location.lon,Kot Addu District,Punjab,Pakistan,PK,"Chowk Sarwar Shaheed Tehsil, Kot Addu District, Dera Ghazi Khan Division, Punjab, 34030, Pakistan"
473,33,8.030028,-1.080027,Project main location.lat,Project main location.lon,East Gonja Municipal District,Savannah Region,Ghana,GH,"East Gonja Municipal District, Savannah Region, Ghana"
474,34,51.0,10.0,Project main location.lat,Project main location.lon,Werra-Meißner-Kreis,Hesse,Germany,DE,"Sontra, Werra-Meißner-Kreis, Hesse, 36205, Germany"
475,35,-23.23355,17.323111,Project main location.lat,Project main location.lon,,Khomas,Namibia,NA,"Khomas, Namibia"
476,36,-14.518624,27.559916,Project main location.lat,Project main location.lon,,Central Province,Zambia,ZM,"Chibombo District, Central Province, Zambia"
477,37,24.476878,90.293243,Project main location.lat,Project main location.lon,Fulbaria Upazila,Mymensingh Division,Bangladesh,BD,"Fulbaria Upazila, Mymensingh District, Mymensingh Division, 2216, Bangladesh"
478,38,-13.26872,33.930196,Project main location.lat,Project main location.lon,,Ntchisi,Malawi,MW,"Ntchisi, Central Region, Malawi, Malawi"
479,39,55.670249,10.333328,Project main location.lat,Project main location.lon,,,Denmark,DK,Denmark
480,40,22.500048,-100.000038,Project main location.lat,Project main location.lon,Ciudad del Maíz,San Luis Potosí,Mexico,MX,"Ciudad del Maíz, San Luis Potosí, Mexico"
481,41,31.649741,35.162072,Project main location.lat,Project main location.lon,Area C,Judea and Samaria,Palestinian Territories,PS,"Area C, Judea and Samaria, Palestinian Territories"
482,42,4.612552,13.153581,Project main location.lat,Project main location.lon,Minta,Centre,Cameroon,CM,"Minta, Haute-Sanaga, Centre, Cameroon"
483,43,39.78373,-100.445882,Project main location.lat,Project main location.lon,Decatur County,Kansas,United States,US,"Decatur County, Kansas, United States"
484,44,-4.799336,114.563203,Project main location.lat,Project main location.lon,,South Kalimantan,Indonesia,ID,"South Kalimantan, Kalimantan, Indonesia"
485,45,13.825049,-60.975036,Project main location.lat,Project main location.lon,,Micoud,Saint Lucia,LC,"Micoud, Saint Lucia"
486,46,8.640035,-11.840027,Project main location.lat,Project main location.lon,,Tonkolili District,Sierra Leone,SL,"Tonkolili District, Northern Province, Sierra Leone, Sierra Leone"
487,47,-20.275945,57.570357,Project main location.lat,Project main location.lon,"Dubreuil VCA, Part",Moka,Mauritius,MU,"Dubreuil VCA, Part, Moka, Mauritius"
488,48,39.78373,-100.445882,Project main location.lat,Project main location.lon,Decatur County,Kansas,United States,US,"Decatur County, Kansas, United States"
489,49,-14.518624,27.559916,Project main location.lat,Project main location.lon,,Central Province,Zambia,ZM,"Chibombo District, Central Province, Zambia"
490,50,30.876027,35.00152,Project main location.lat,Project main location.lon,Arava Tichona Regional Council,South District,Israel,IL,"Arava Tichona Regional Council, Beersheba Subdistrict, South District, Israel"
491,51,9.600036,7.999972,Project main location.lat,Project main location.lon,Kurmin Musa,Kaduna State,Nigeria,NG,"Kurmin Musa, Kachia, Kaduna State, Nigeria"
492,52,22.351115,78.667743,Project main location.lat,Project main location.lon,Tamia Tahsil,Madhya Pradesh,India,IN,"Tamia Tahsil, Chhindwara, Madhya Pradesh, 480559, India"
493,53,27.653672,85.32851,Project main location.lat,Project main location.lon,Lalitpur,Bagamati Province,Nepal,NP,"Lalitpur, Lalitpur Metropolitan City, Lalitpur, Bagamati Province, 44707, Nepal"
494,54,14.475061,-14.452961,Project main location.lat,Project main location.lon,Communauté rurale de Payar,,Senegal,SN,"Communauté rurale de Payar, Arrondissement de Kouthiaba Wolof, Département de Koumpentoum, Tambacounda Region, Senegal"
495,55,1.533355,32.216658,Project main location.lat,Project main location.lon,,Nakasongola,Uganda,UG,"Nakasongola, Central Region, Uganda"
496,56,16.825979,-88.760093,Project main location.lat,Project main location.lon,,Cayo,Belize,BZ,"Cayo, Belize"
497,57,1.533355,32.216658,Project main location.lat,Project main location.lon,,Nakasongola,Uganda,UG,"Nakasongola, Central Region, Uganda"
498,58,39.78373,-100.445882,Project main location.lat,Project main location.lon,Decatur County,Kansas,United States,US,"Decatur County, Kansas, United States"
499,59,28.209469,83.982812,Project main location.lat,Project main location.lon,Pokhara,Gandaki Province,Nepal,NP,"Pokhara, Kaski, Gandaki Province, Nepal"
500,60,1.533355,32.216658,Project main location.lat,Project main location.lon,,Nakasongola,Uganda,UG,"Nakasongola, Central Region, Uganda"
501,61,22.500048,-100.000038,Project main location.lat,Project main location.lon,Ciudad del Maíz,San Luis Potosí,Mexico,MX,"Ciudad del Maíz, San Luis Potosí, Mexico"
502,62,22.351115,78.667743,Project main location.lat,Project main location.lon,Tamia Tahsil,Madhya Pradesh,India,IN,"Tamia Tahsil, Chhindwara, Madhya Pradesh, 480559, India"
503,63,22.351115,78.667743,Project main location.lat,Project main location.lon,Tamia Tahsil,Madhya Pradesh,India,IN,"Tamia Tahsil, Chhindwara, Madhya Pradesh, 480559, India"
504,64,-10.333333,-53.2,Project main location.lat,Project main location.lon,,Mato Grosso,Brazil,BR,"Peixoto de Azevedo, Mato Grosso, Central-West Region, Brazil"
505,65,-24.776109,134.755,Project main location.lat,Project main location.lon,,,Australia,AU,"Northern Territory, Australia"
506,66,2.0,16.0,Project main location.lat,Project main location.lon,Mouloundou,East,Cameroon,CM,"Mouloundou, Boumba-et-Ngoko, East, Cameroon"
507,67,9.600036,7.999972,Project main location.lat,Project main location.lon,Kurmin Musa,Kaduna State,Nigeria,NG,"Kurmin Musa, Kachia, Kaduna State, Nigeria"
508,68,39.78373,-100.445882,Project main location.lat,Project main location.lon,Decatur County,Kansas,United States,US,"Decatur County, Kansas, United States"
509,69,7.869943,29.66679,Project main location.lat,Project main location.lon,Tonj East,Warrap,South Sudan,SS,"Tonj East, Warrap, South Sudan"
510,70,8.030028,-1.080027,Project main location.lat,Project main location.lon,East Gonja Municipal District,Savannah Region,Ghana,GH,"East Gonja Municipal District, Savannah Region, Ghana"
511,71,-2.981434,23.822264,Project main location.lat,Project main location.lon,,Sankuru,Democratic Republic of the Congo,CD,"Sankuru, Democratic Republic of the Congo"
512,72,24.476878,90.293243,Project main location.lat,Project main location.lon,Fulbaria Upazila,Mymensingh Division,Bangladesh,BD,"Fulbaria Upazila, Mymensingh District, Mymensingh Division, 2216, Bangladesh"
513,73,-3.363436,29.887058,Project main location.lat,Project main location.lon,Gitega,Gitega,Burundi,BI,"Gitega, Burundi"
514,74,14.897192,100.83273,Project main location.lat,Project main location.lon,Mueang Lop Buri District,,Thailand,TH,"Khok Tum, Mueang Lop Buri District, Lop Buri Province, Thailand"
515,75,30.33084,71.247499,Project main location.lat,Project main location.lon,Kot Addu District,Punjab,Pakistan,PK,"Chowk Sarwar Shaheed Tehsil, Kot Addu District, Dera Ghazi Khan Division, Punjab, 34030, Pakistan"
516,76,34.982302,33.145128,Project main location.lat,Project main location.lon,Gourri,Cyprus,Cyprus,CY,"Gourri, Oreini Community Cluster, Nicosia District, Cyprus"
517,77,-14.518624,27.559916,Project main location.lat,Project main location.lon,,Central Province,Zambia,ZM,"Chibombo District, Central Province, Zambia"
518,78,-19.302233,34.914498,Project main location.lat,Project main location.lon,,Sofala Province,Mozambique,MZ,"Muanza, Sofala Province, Zona Centro, Mozambique"
519,79,1.533355,32.216658,Project main location.lat,Project main location.lon,,Nakasongola,Uganda,UG,"Nakasongola, Central Region, Uganda"
520,80,14.475061,-14.452961,Project main location.lat,Project main location.lon,Communauté rurale de Payar,,Senegal,SN,"Communauté rurale de Payar, Arrondissement de Kouthiaba Wolof, Département de Koumpentoum, Tambacounda Region, Senegal"
521,81,14.475061,-14.452961,Project main location.lat,Project main location.lon,Communauté rurale de Payar,,Senegal,SN,"Communauté rurale de Payar, Arrondissement de Kouthiaba Wolof, Département de Koumpentoum, Tambacounda Region, Senegal"
522,82,38.893329,-77.030034,Project main location.lat,Project main location.lon,Washington,District of Columbia,United States,US,"Washington, District of Columbia, United States"
523,83,50.640281,4.666715,Project main location.lat,Project main location.lon,Nil-Saint-Vincent-Saint-Martin,Walloon Brabant,Belgium,BE,"Nil-Saint-Vincent-Saint-Martin, Walhain, Nivelles, Walloon Brabant, Wallonia, Belgium"
524,84,-2.981434,23.822264,Project main location.lat,Project main location.lon,,Sankuru,Democratic Republic of the Congo,CD,"Sankuru, Democratic Republic of the Congo"
525,85,9.600036,7.999972,Project main location.lat,Project main location.lon,Kurmin Musa,Kaduna State,Nigeria,NG,"Kurmin Musa, Kachia, Kaduna State, Nigeria"
526,86,31.172821,-7.336248,Project main location.lat,Project main location.lon,Ighrem N'Ougdal,Drâa-Tafilalet,Morocco,MA,"Ighrem N'Ougdal, Caïdat de Ighrem N'Ougdal, Cercle d'Amerzgane دائرة أمرزكان, Ouarzazate Province, Drâa-Tafilalet, 45253, Morocco"
527,87,7.989737,-5.567946,Project main location.lat,Project main location.lon,,Vallée du Bandama,Ivory Coast,CI,"Gbêkê, Vallée du Bandama, Ivory Coast"
528,88,39.78373,-100.445882,Project main location.lat,Project main location.lon,Decatur County,Kansas,United States,US,"Decatur County, Kansas, United States"
529,89,34.640186,39.049411,Project main location.lat,Project main location.lon,,Homs Governorate,Syria,SY,"As-Sukhna Subdistrict, Tadmur District, Homs Governorate, Syria"
530,90,1.533355,32.216658,Project main location.lat,Project main location.lon,,Nakasongola,Uganda,UG,"Nakasongola, Central Region, Uganda"
531,91,22.351115,78.667743,Project main location.lat,Project main location.lon,Tamia Tahsil,Madhya Pradesh,India,IN,"Tamia Tahsil, Chhindwara, Madhya Pradesh, 480559, India"
532,92,54.629498,-6.765442,Project main location.lat,Project main location.lon,County Londonderry,Northern Ireland,United Kingdom,GB,"Mid-Ulster District Council, County Londonderry, Northern Ireland, United Kingdom"
533,93,16.370036,-2.290024,Project main location.lat,Project main location.lon,Gourma-Rharous Cercle,Timbuktu,Mali,ML,"Gourma-Rharous Cercle, Timbuktu, Mali"
534,94,-6.524712,35.787844,Project main location.lat,Project main location.lon,,Dodoma Region,Tanzania,TZ,"Chamwino, Dodoma Region, Central Zone, Tanzania"
535,95,-24.776109,134.755,Project main location.lat,Project main location.lon,,,Australia,AU,"Northern Territory, Australia"
536,96,2.0,16.0,Project main location.lat,Project main location.lon,Mouloundou,East,Cameroon,CM,"Mouloundou, Boumba-et-Ngoko, East, Cameroon"
537,97,26.254049,29.267547,Project main location.lat,Project main location.lon,,New Valley,Egypt,EG,"New Valley, Egypt"
538,98,22.351115,78.667743,Project main location.lat,Project main location.lon,Tamia Tahsil,Madhya Pradesh,India,IN,"Tamia Tahsil, Chhindwara, Madhya Pradesh, 480559, India"
539,99,22.351115,78.667743,Project main location.lat,Project main location.lon,Tamia Tahsil,Madhya Pradesh,India,IN,"Tamia Tahsil, Chhindwara, Madhya Pradesh, 480559, India"
540,100,12.750349,122.73121,Project main location.lat,Project main location.lon,,,Philippines,PH,Philippines
541,101,14.897192,100.83273,Project main location.lat,Project main location.lon,Mueang Lop Buri District,,Thailand,TH,"Khok Tum, Mueang Lop Buri District, Lop Buri Province, Thailand"
542,102,22.351115,78.667743,Project main location.lat,Project main location.lon,Tamia Tahsil,Madhya Pradesh,India,IN,"Tamia Tahsil, Chhindwara, Madhya Pradesh, 480559, India"
543,103,9.600036,7.999972,Project main location.lat,Project main location.lon,Kurmin Musa,Kaduna State,Nigeria,NG,"Kurmin Musa, Kachia, Kaduna State, Nigeria"
544,104,24.476878,90.293243,Project main location.lat,Project main location.lon,Fulbaria Upazila,Mymensingh Division,Bangladesh,BD,"Fulbaria Upazila, Mymensingh District, Mymensingh Division, 2216, Bangladesh"
545,105,-19.302233,34.914498,Project main location.lat,Project main location.lon,,Sofala Province,Mozambique,MZ,"Muanza, Sofala Province, Zona Centro, Mozambique"
546,106,33.762086,-84.296986,Project main location.lat,Project main location.lon,Decatur,Georgia,United States,US,"Decatur, DeKalb County, Georgia, 30030, United States"
547,107,43.653963,-79.387207,Project main location.lat,Project main location.lon,Toronto,Ontario,Canada,CA,"Toronto, Golden Horseshoe, Ontario, Canada"
548,108,4.612552,13.153581,Project main location.lat,Project main location.lon,Minta,Centre,Cameroon,CM,"Minta, Haute-Sanaga, Centre, Cameroon"
549,109,5.749972,-9.365852,Project main location.lat,Project main location.lon,Central Rivercess,Rivercess County,Liberia,LR,"Central Rivercess, Rivercess County, Liberia"
550,110,1.533355,32.216658,Project main location.lat,Project main location.lon,,Nakasongola,Uganda,UG,"Nakasongola, Central Region, Uganda"
551,111,9.600036,7.999972,Project main location.lat,Project main location.lon,Kurmin Musa,Kaduna State,Nigeria,NG,"Kurmin Musa, Kachia, Kaduna State, Nigeria"
552,112,35.693763,139.703632,Project main location.lat,Project main location.lon,Shinjuku,,Japan,JP,"Shinjuku, Tokyo, 160-8484, Japan"
553,113,47.228609,65.20932,Project main location.lat,Project main location.lon,Ulytau District,Ulytau Region,Kazakhstan,KZ,"Ulytau District, Ulytau Region, 101500, Kazakhstan"
554,114,9.600036,7.999972,Project main location.lat,Project main location.lon,Kurmin Musa,Kaduna State,Nigeria,NG,"Kurmin Musa, Kachia, Kaduna State, Nigeria"
555,115,8.030028,-1.080027,Project main location.lat,Project main location.lon,East Gonja Municipal District,Savannah Region,Ghana,GH,"East Gonja Municipal District, Savannah Region, Ghana"
556,116,22.351115,78.667743,Project main location.lat,Project main location.lon,Tamia Tahsil,Madhya Pradesh,India,IN,"Tamia Tahsil, Chhindwara, Madhya Pradesh, 480559, India"
557,117,22.351115,78.667743,Project main location.lat,Project main location.lon,Tamia Tahsil,Madhya Pradesh,India,IN,"Tamia Tahsil, Chhindwara, Madhya Pradesh, 480559, India"
558,118,16.370036,-2.290024,Project main location.lat,Project main location.lon,Gourma-Rharous Cercle,Timbuktu,Mali,ML,"Gourma-Rharous Cercle, Timbuktu, Mali"
559,119,12.750349,122.73121,Project main location.lat,Project main location.lon,,,Philippines,PH,Philippines
560,120,9.600036,7.999972,Project main location.lat,Project main location.lon,Kurmin Musa,Kaduna State,Nigeria,NG,"Kurmin Musa, Kachia, Kaduna State, Nigeria"
561,121,35.92081,74.314044,Project main location.lat,Project main location.lon,Gilgit,Gilgit-Baltistan,Pakistan,PK,"Gilgit, Gilgit Tehsil, Gilgit District, Gilgit Division, Gilgit-Baltistan, 51100, Pakistan"
562,122,-31.761336,-71.31877,Project main location.lat,Project main location.lon,Illapel,Coquimbo Region,Chile,CL,"Illapel, Provincia de Choapa, Coquimbo Region, 1930000, Chile"
563,123,2.0,16.0,Project main location.lat,Project main location.lon,Mouloundou,East,Cameroon,CM,"Mouloundou, Boumba-et-Ngoko, East, Cameroon"
564,124,9.600036,7.999972,Project main location.lat,Project main location.lon,Kurmin Musa,Kaduna State,Nigeria,NG,"Kurmin Musa, Kachia, Kaduna State, Nigeria"
565,125,24.476878,90.293243,Project main location.lat,Project main location.lon,Fulbaria Upazila,Mymensingh Division,Bangladesh,BD,"Fulbaria Upazila, Mymensingh District, Mymensingh Division, 2216, Bangladesh"
566,126,39.78373,-100.445882,Project main location.lat,Project main location.lon,Decatur County,Kansas,United States,US,"Decatur County, Kansas, United States"
567,127,2.0,16.0,Project main location.lat,Project main location.lon,Mouloundou,East,Cameroon,CM,"Mouloundou, Boumba-et-Ngoko, East, Cameroon"
568,128,22.351115,78.667743,Project main location.lat,Project main location.lon,Tamia Tahsil,Madhya Pradesh,India,IN,"Tamia Tahsil, Chhindwara, Madhya Pradesh, 480559, India"
569,129,-13.26872,33.930196,Project main location.lat,Project main location.lon,,Ntchisi,Malawi,MW,"Ntchisi, Central Region, Malawi, Malawi"
570,130,22.500048,-100.000038,Project main location.lat,Project main location.lon,Ciudad del Maíz,San Luis Potosí,Mexico,MX,"Ciudad del Maíz, San Luis Potosí, Mexico"
571,131,33.095579,44.174977,Project main location.lat,Project main location.lon,,Baghdad Governorate,Iraq,IQ,"Al-Yusufiyah Subdistrict, Mahmoudiya District, Baghdad Governorate, Iraq"
572,132,4.612552,13.153581,Project main location.lat,Project main location.lon,Minta,Centre,Cameroon,CM,"Minta, Haute-Sanaga, Centre, Cameroon"
573,133,1.441968,38.431398,Project main location.lat,Project main location.lon,Merti,Isiolo,Kenya,KE,"Merti, Isiolo, Kenya"
574,134,40.569391,-74.611502,Project main location.lat,Project main location.lon,Somerville,New Jersey,United States,US,"Somerville, Somerset County, New Jersey, United States"
575,135,35.000074,104.999927,Project main location.lat,Project main location.lon,Bangluo,Gansu,China,CN,"Bangluo, Tongwei County, Dingxi City, Gansu, China"
576,136,9.600036,7.999972,Project main location.lat,Project main location.lon,Kurmin Musa,Kaduna State,Nigeria,NG,"Kurmin Musa, Kachia, Kaduna State, Nigeria"
577,137,49.487197,31.271832,Project main location.lat,Project main location.lon,Cherkasy Raion,Cherkasy Oblast,Ukraine,UA,"Набутівська сільська громада, Cherkasy Raion, Cherkasy Oblast, Ukraine"
578,138,1.533355,32.216658,Project main location.lat,Project main location.lon,,Nakasongola,Uganda,UG,"Nakasongola, Central Region, Uganda"
578,138,-4.799336,32.216658,Additional project location.lat,Project main location.lon,Itundu Ward,Tabora Region,Tanzania,TZ,"Itundu Ward, Urambo, Tabora Region, Central Zone, Tanzania"
579,139,-6.524712,35.787844,Project main location.lat,Project main location.lon,,Dodoma Region,Tanzania,TZ,"Chamwino, Dodoma Region, Central Zone, Tanzania"
580,140,22.351115,78.667743,Project main location.lat,Project main location.lon,Tamia Tahsil,Madhya Pradesh,India,IN,"Tamia Tahsil, Chhindwara, Madhya Pradesh, 480559, India"
581,141,9.600036,7.999972,Project main location.lat,Project main location.lon,Kurmin Musa,Kaduna State,Nigeria,NG,"Kurmin Musa, Kachia, Kaduna State, Nigeria"
582,142,22.351115,78.667743,Project main location.lat,Project main location.lon,Tamia Tahsil,Madhya Pradesh,India,IN,"Tamia Tahsil, Chhindwara, Madhya Pradesh, 480559, India"
583,143,1.533355,32.216658,Project main location.lat,Project main location.lon,,Nakasongola,Uganda,UG,"Nakasongola, Central Region, Uganda"
584,144,2.0,16.0,Project main location.lat,Project main location.lon,Mouloundou,East,Cameroon,CM,"Mouloundou, Boumba-et-Ngoko, East, Cameroon"
585,145,12.750349,122.73121,Project main location.lat,Project main location.lon,,,Philippines,PH,Philippines
586,146,49.884017,-97.168579,Project main location.lat,Project main location.lon,Winnipeg,Manitoba,Canada,CA,"Winnipeg, Manitoba, Canada"
587,147,22.500048,-100.000038,Project main location.lat,Project main location.lon,Ciudad del Maíz,San Luis Potosí,Mexico,MX,"Ciudad del Maíz, San Luis Potosí, Mexico"
588,148,35.000074,104.999927,Project main location.lat,Project main location.lon,Bangluo,Gansu,China,CN,"Bangluo, Tongwei County, Dingxi City, Gansu, China"
589,149,22.351115,78.667743,Project main location.lat,Project main location.lon,Tamia Tahsil,Madhya Pradesh,India,IN,"Tamia Tahsil, Chhindwara, Madhya Pradesh, 480559, India"
590,150,9.600036,7.999972,Project main location.lat,Project main location.lon,Kurmin Musa,Kaduna State,Nigeria,NG,"Kurmin Musa, Kachia, Kaduna State, Nigeria"
591,151,9.600036,7.999972,Project main location.lat,Project main location.lon,Kurmin Musa,Kaduna State,Nigeria,NG,"Kurmin Musa, Kachia, Kaduna State, Nigeria"
592,152,9.600036,7.999972,Project main location.lat,Project main location.lon,Kurmin Musa,Kaduna State,Nigeria,NG,"Kurmin Musa, Kachia, Kaduna State, Nigeria"
593,153,1.533355,32.216658,Project main location.lat,Project main location.lon,,Nakasongola,Uganda,UG,"Nakasongola, Central Region, Uganda"
594,154,-6.524712,35.787844,Project main location.lat,Project main location.lon,,Dodoma Region,Tanzania,TZ,"Chamwino, Dodoma Region, Central Zone, Tanzania"
595,155,9.600036,7.999972,Project main location.lat,Project main location.lon,Kurmin Musa,Kaduna State,Nigeria,NG,"Kurmin Musa, Kachia, Kaduna State, Nigeria"
596,156,-2.981434,23.822264,Project main location.lat,Project main location.lon,,Sankuru,Democratic Republic of the Congo,CD,"Sankuru, Democratic Republic of the Congo"
597,157,39.78373,-100.445882,Project main location.lat,Project main location.lon,Decatur County,Kansas,United States,US,"Decatur County, Kansas, United States"
598,158,9.600036,7.999972,Project main location.lat,Project main location.lon,Kurmin Musa,Kaduna State,Nigeria,NG,"Kurmin Musa, Kachia, Kaduna State, Nigeria"
599,159,20.017111,103.378253,Project main location.lat,Project main location.lon,Hiam District,Houaphanh,Laos,LA,"Hiam District, Houaphanh, Laos"
600,160,22.351115,78.667743,Project main location.lat,Project main location.lon,Tamia Tahsil,Madhya Pradesh,India,IN,"Tamia Tahsil, Chhindwara, Madhya Pradesh, 480559, India"
601,161,-6.524712,35.787844,Project main location.lat,Project main location.lon,,Dodoma Region,Tanzania,TZ,"Chamwino, Dodoma Region, Central Zone, Tanzania"
602,162,22.351115,78.667743,Project main location.lat,Project main location.lon,Tamia Tahsil,Madhya Pradesh,India,IN,"Tamia Tahsil, Chhindwara, Madhya Pradesh, 480559, India"
603,163,30.33084,71.247499,Project main location.lat,Project main location.lon,Kot Addu District,Punjab,Pakistan,PK,"Chowk Sarwar Shaheed Tehsil, Kot Addu District, Dera Ghazi Khan Division, Punjab, 34030, Pakistan"
604,164,24.000249,53.999483,Project main location.lat,Project main location.lon,Um Laylah,Abu Dhabi Emirate,United Arab Emirates,AE,"Um Laylah, Al Dhafrah Region, Abu Dhabi Emirate, United Arab Emirates"
604,164,5.749972,53.999483,Additional project location.lat,Project main location.lon,,,,,
604,164,31.172821,53.999483,Additional project location 2.lat,Project main location.lon,دهستان گاریزات,Yazd Province,Iran,IR,"دهستان گاریزات, بخش گاریزات, Taft County, Yazd Province, Iran"
605,165,13.11693,80.258989,Project main location.lat,Project main location.lon,Chennai,Tamil Nadu,India,IN,"Chennai, Tamil Nadu, India"
606,166,39.78373,-100.445882,Project main location.lat,Project main location.lon,Decatur County,Kansas,United States,US,"Decatur County, Kansas, United States"
606,166,-24.776109,-100.445882,Additional project location.lat,Project main location.lon,,,,,
606,166,-25.839449,-100.445882,Additional project location 2.lat,Project main location.lon,,,,,
607,167,38.85799,-77.051269,Project main location.lat,Project main location.lon,Arlington,Virginia,United States,US,"Arlington, Arlington County, Virginia, 22209, United States"
608,168,50.783556,3.04389,Project main location.lat,Project main location.lon,Wervik,West Flanders,Belgium,BE,"Wervik, Ieper, West Flanders, Flanders, Belgium"
609,169,24.979419,-14.501953,Project main location.lat,Project main location.lon,Jraifia,,Morocco,MA,"Jraifia, caïdat de Jraifia قيادة الجريفية, cercle de Jraifia دائرة الجريفية, Boujdour Province, Morocco"
610,170,49.405791,8.71511,Project main location.lat,Project main location.lon,Heidelberg,Baden-Württemberg,Germany,DE,"Heidelberg, Baden-Württemberg, Germany"
610,170,-0.375587,8.71511,Additional project location.lat,Project main location.lon,,Ogooué-Maritime Province,Gabon,GA,"Ogooué-Maritime Province, Gabon"
611,171,6.405378,3.407693,Project main location.lat,Project main location.lon,Eti Osa,Lagos State,Nigeria,NG,"Eti Osa, Lagos State, Nigeria"
612,172,20.9877,-101.0,Project main location.lat,Project main location.lon,Dolores Hidalgo,Guanajuato,Mexico,MX,"Dolores Hidalgo, Guanajuato, Mexico"
612,172,4.648685,-101.0,Additional project location.lat,Project main location.lon,,,,,
612,172,-17.333333,-101.0,Additional project location 2.lat,Project main location.lon,,,,,
613,173,39.2675635,-76.797516022068,Project main location.lat,Project main location.lon,Columbia,Maryland,United States,US,"Columbia, Howard County, Maryland, 21044, United States"
613,173,34.6401861,-76.797516022068,Additional project location.lat,Project main location.lon,,,United States,US,United States
614,174,49.4871968,31.2718321,Project main location.lat,Project main location.lon,Cherkasy Raion,Cherkasy Oblast,Ukraine,UA,"Набутівська сільська громада, Cherkasy Raion, Cherkasy Oblast, Ukraine"
615,175,47.7423219,-121.9856782,Project main location.lat,Project main location.lon,Duvall,Washington,United States,US,"Duvall, King County, Washington, United States"
615,175,47.5348778,-121.9856782,Additional project location.lat,Project main location.lon,King County,Washington,United States,US,"King County, Washington, United States"
620,176,14.556316482624,121.00313529721,Project main location.lat__2,Project main location.lon__2,Makati,,Philippines,PH,"District I, Makati, Southern Manila District, Metro Manila, Philippines"
621,177,-21.256883,48.0665448,Project main location.lat,Project main location.lon,Marokarima,Vatovavy,Madagascar,MG,"Marokarima, District of Mananjary, Vatovavy, Province de Fianarantsoa, Madagascar"
621,177,50.112313451247,48.0665448,Additional project location.lat,Project main location.lon,Novouzensky District,Saratov Oblast,Russia,RU,"Алгайское сельское поселение, Novouzensky District, Saratov Oblast, Volga Federal District, 413344, Russia"
623,179,35.0841034,-106.650985,Project main location.lat__2,Project main location.lon__2,Albuquerque,New Mexico,United States,US,"Albuquerque, Bernalillo County, New Mexico, United States"
623,179,39.4225192,-106.650985,Additional project location.lat__2,Project main location.lon__2,Eagle County,Colorado,United States,US,"Eagle County, Colorado, United States"
